post_id,post_url,author_name,author_id,text_content,likes,love,haha,wow,sad,angry,care,comments,shares,media_urls,publish_time
1468034678021408,https://facebook.com/1468034678021408,"Robert Kiyosaki",100044446688992,"IRAN WAR: Iran Declares It's Objective & I've Been Saying This For 8-9 Days Now!  Most people laughed.  They said: ""Robert, Iran is finished. Israel destroyed 80% of their air defenses. It's over.""  I said: Iran is not trying to WIN the war.  Iran is trying to make winning TOO EXPENSIVE.  Those are two completely different games. And most people still don't understand the difference.  Iran is not fighting a military war anymore.  Iran is fighting an ECONOMIC war.  Their target is not a military base. Not a warship. Not even Israel.  (Not literally, they do those targets but I'm talking about the objective here - meaning what will a win look like for Iran)  Their target is the price of oil.  Iran's IRGC has made their objective crystal clear.  $200 per barrel.  That's the number. That's the mission. That's how Iran declares victory — not by shooting down an F-35, but by making the price of oil so painful, so unbearable, so devastating to the global economy, that President Trump starts getting 50 phone calls a day from world leaders begging him to stop.  Think about that strategy for a moment.  Here's how Iran is executing it.  $15,000 Shaheed drones hitting billion-dollar oil infrastructure.  Sea mines in the Strait of Hormuz — the corridor that carries 20% of the world's entire oil supply.  Attacks on pipelines, storage facilities, logistics hubs, refineries.  Not random. Not desperate. Calculated. (Like I said, they've been preparing for a war for decades now)  Every single strike is designed to do one thing: stop oil from moving.  When oil stops moving, the price goes up.  When the price goes up, the whole world screams.  . .  Iran's logic is brutally simple.**  The day oil hits $200 per barrel — Iran wins.  Not because they shot down a plane.  Because at $200 oil, every Arab country is screaming. Every European leader is calling Washington. Every American voter is furious at the pump.  And President Trump — suddenly has a very different calculation to make.  Iran is not trying to survive the war.  Iran is trying to make winning the war WORSE than losing it.  That's their strategy.  I've been saying this for 8-9 days straight.  The missiles are the distraction.  The oil price is the weapon.  Watch the oil price. Not just the missile count.",40106,2905,231,268,384,12,204,3154,9037,,"2026-03-11 12:09:46"
1497940692342196,https://facebook.com/1497940692342196,"Kashmir Crown Live",100063788392364,"US-ISRAEL-IRAN WAR: PM NETANYAHU'S BROTHER IDDO, MOSSAD CHIEF KILLED IN IRANIAN ATTACK?",519,20,40,3,1,2,3,83,21,https://scontent.fdoh12-1.fna.fbcdn.net/v/t39.30808-6/651546248_1497940665675532_5150402060838979890_n.jpg?stp=dst-jpg_s1080x2048_tt6&_nc_cat=108&ccb=1-7&_nc_sid=7b2446&_nc_ohc=KnP-yZdsUJQQ7kNvwG6VeWC&_nc_oc=AdnNRT1Y-V30q_RkStYUbfbErYfBYiSiIKBDFEUgSpjBhgREN1Xcrg6-L6vamOJ7ZEs&_nc_zt=23&_nc_ht=scontent.fdoh12-1.fna&_nc_gid=zv5T5zFlGxXJigFkZhxBVg&_nc_ss=8&oh=00_AfxfnE7L-MsQ6JypNFY0sm2u2F1zkL8IPury-tFDleIrbQ&oe=69B851D7,"2026-03-12 05:04:51"
1499706211825527,https://facebook.com/1499706211825527,"USA TODAY",100053584873398,"The first six days of war in Iran cost U.S. taxpayers at least $11.3 billion in munitions alone, according to Pentagon estimates reviewed by lawmakers, and experts say the ongoing cost could increase exponentially. That total does not include the cost of operating and maintaining the military force engaged in the war or battle damage sustained from Iran’s attacks.  The military used about $5.6 billion in munitions in the first two days of the conflict, according to a person with knowledge of the estimate. The munitions cost was first reported by the Washington Post.  The money spent on munitions, and the added expense of any damage done to U.S. military infrastructure by Iran's retaliatory attacks on U.S. bases, aren't factored into the Pentagon's yearly trillion-dollar budget. Given this deficit, President Donald Trump could ask Congress for more money to fund the war, but no such request has been submitted as yet.  📸: Stringer, via REUTERS",471,11,30,35,17,173,1,512,150,https://scontent.fdoh12-1.fna.fbcdn.net/v/t39.30808-6/650833443_1499706101825538_1898204687834512181_n.jpg?_nc_cat=101&ccb=1-7&_nc_sid=13d280&_nc_ohc=zsg5XnqRvu4Q7kNvwEQSKFZ&_nc_oc=AdnriHSzjww_3cBWTpw_0bwuKPBcXY-x_D2SzSVLHxCxl6XjTgKbt_Fc5GlplzdrM48&_nc_zt=23&_nc_ht=scontent.fdoh12-1.fna&_nc_gid=zv5T5zFlGxXJigFkZhxBVg&_nc_ss=8&oh=00_Afw0xy_qgHXmuhsRiNeBfzL2TBXbklPJ77atRbnipyye9g&oe=69B85E55,"2026-03-12 00:50:10"
1402825491879688,https://facebook.com/1402825491879688,"TRT World",100064567517750,"The FBI warned law enforcement agencies last month of the possibility that Tehran might try to retaliate for any US strikes on Iran by launching surprise drone attacks in California, according to a security bulletin seen by Reuters.  The confidential alert, issued by the FBI through the multi-agency Los Angeles Joint Regional Intelligence Center, surfaced publicly on Wednesday as the war that began on February 28 with massive US and Israeli bombardments of Iran stretched into its 12th day.  Speaking to reporters at the White House before ABC News first broke word of the FBI security bulletin, President Donald Trump shrugged off the notion of Iran-backed attacks on the US homeland. California Governor Gavin Newsom said he was not aware of any “imminent threats” to the state.  An unclassified copy of the security bulletin obtained by Reuters was undated. But the prospective wording of the text makes clear it was issued before the outbreak of hostilities, and that the potential for Iranian revenge attacks on the US homeland was already contemplated.  It cited FBI information that as of early February Iran “allegedly aspired to conduct a surprise attack using unmanned aerial vehicles” launched from a sea vessel against targets in California “in the event that the US conducted strikes against Iran.”  “We have no additional information on the timing, method, target, or perpetrators” of any such attack, the bulletin added. The Federal Bureau of Investigation declined to comment on the bulletin.",9198,178,2799,94,18,28,32,1779,441,https://scontent.fdoh12-1.fna.fbcdn.net/v/t39.30808-6/650936319_1402825455213025_4087076617483229600_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=13d280&_nc_ohc=zCC1J_QgAvEQ7kNvwFDERMU&_nc_oc=Adm_c6VWAdMGqz0XFi6waicEIIdUwyF1SVghhzMjl_jRHNL-jWS2TvbGc4kY_DD8QXQ&_nc_zt=23&_nc_ht=scontent.fdoh12-1.fna&_nc_gid=zv5T5zFlGxXJigFkZhxBVg&_nc_ss=8&oh=00_Afwt2f831Blg1OylqDEcHF-zR5s7yULx_dCu9OHc7Eh9iQ&oe=69B871C8,"2026-03-12 03:30:02"
1385481470276697,https://facebook.com/1385481470276697,"ANC 24/7",100064445723899,"Iran warned it could wage a prolonged war with the United States and Israel that would ""destroy"" the world economy, even as US President Donald Trump vowed to ""finish the job"", saying there was little left for American forces to strike.  Read the full story in the link in the comments section.",454,10,94,5,48,10,1,180,43,https://scontent.fdoh12-1.fna.fbcdn.net/v/t39.30808-6/650815293_1385467420278102_6306786836429076160_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=13d280&_nc_ohc=RkzYaw3SPXkQ7kNvwHON-NB&_nc_oc=AdnyArSyk8N92rn-OrQBhvpunI1xhRqiF5l6xdUHClF_u3W1-ID63FKQpM8SaXrVAHI&_nc_zt=23&_nc_ht=scontent.fdoh12-1.fna&_nc_gid=zv5T5zFlGxXJigFkZhxBVg&_nc_ss=8&oh=00_AfyJCqVByyEUzN3k_dzukIpASN24AleCNM5wpvqxBPeUsg&oe=69B87C23,"2026-03-12 03:00:08"
10162998987821731,https://facebook.com/10162998987821731,"Kojo Anan Ankomah",571006730,https://www.facebook.com/share/18AuohgKEy/?mibextid=wwXIfr,76,1,0,1,8,0,1,6,15,,"2026-03-12 04:38:44"
1468570697967806,https://facebook.com/1468570697967806,"Robert Kiyosaki",100044446688992,,0,0,0,0,0,0,0,0,0,,
887120114149201,https://facebook.com/887120114149201,"The Board Show Tv",100085536610292,"NO SURRENDER🇷🇺🇺🇸🇮🇱  USA/ISRAEL VERSUS IRAN WAR UPDATE TODAY💥  KODI DONALD TRUMP AKATI AWINA NKHONDO AKUTANTHAUZA CHN?",27,0,0,1,0,0,0,3,0,https://scontent.fdoh12-1.fna.fbcdn.net/v/t15.5256-10/650785125_2241580399704147_5678071115836284762_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=50ce42&_nc_ohc=DeeDXvJ2u-0Q7kNvwHY0SgD&_nc_oc=Adk3bD_77W8P7izjayUDiSW1JWZXRsLd3qDi3SSRVlB1o5FvdQtwaSopa26Aaa-ZTMk&_nc_zt=23&_nc_ht=scontent.fdoh12-1.fna&_nc_gid=zv5T5zFlGxXJigFkZhxBVg&_nc_ss=8&oh=00_AfwG0BllQmjdrXLJHY1tjJpSW8zMIQJt4KcBij9G531xRw&oe=69B85FAF,"2026-03-12 09:49:27"
1002278212461505,https://facebook.com/1002278212461505,Republic,100080380057908,"Iran War: Arnab Calls Out Rahul Gandhi For Seeing Opportunity In LPG Crisis  #ArnabGoswami | #iranisraelwar | #LPGCrisis | #RahulGandhi | #RepublicWorld",1811,28,507,3,2,12,3,794,278,https://scontent.fdoh12-1.fna.fbcdn.net/v/t15.5256-10/650781442_26646029018327736_146193974600240351_n.jpg?stp=dst-jpg_s960x960_tt6&_nc_cat=105&ccb=1-7&_nc_sid=50ce42&_nc_ohc=p8My0eKA6YkQ7kNvwELdigs&_nc_oc=AdkC2gVykzG_-lhC-zlL7PZb1gcvvkIxM1jcJ5fSt-L2NqhUOo1bkoMpi8qi1g3FXOw&_nc_zt=23&_nc_ht=scontent.fdoh12-1.fna&_nc_gid=zv5T5zFlGxXJigFkZhxBVg&_nc_ss=8&oh=00_AfwCNVO3ECRkUiU2XqMVj_l1MMXz-fWDtTW6r2okWmo-cQ&oe=69B84F79,"2026-03-12 06:10:29"
1499825968378444,https://facebook.com/1499825968378444,"Pak Ever",100050531647489,"U.S. President Donald Trump has stated that the United States has “won the Iran war.” Do you agree with his statement, or do you believe the situation is more complex and still evolving? Share your thoughts respectfully and keep the discussion constructive.  Disclaimer: This post is intended for discussion, awareness, and informational purposes based on publicly available statements and reports. Its goal is to promote respectful dialogue and informed perspectives. It does not support or encourage violence, conflict, or harm of any kind. Opinions may differ, and facts may change as new information becomes available.  #DonaldTrump #USA #UnitedStates #Iran #MiddleEast #Geopolitics #WorldNews #InternationalRelations #GlobalConflict #PoliticalNews #CurrentAffairs #BreakingNews #GlobalSecurity #DefenseNews #WarAndPeace #Diplomacy #ForeignPolicy #NewsUpdate #GlobalTensions #MilitaryNews #InternationalNews #PoliticalDebate #PublicOpinion #Discussion #NewsDiscussion 🌍",76,0,55,0,2,2,1,58,0,https://scontent.fdoh12-1.fna.fbcdn.net/v/t39.30808-6/650359300_1499825891711785_4774486415212120377_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=13d280&_nc_ohc=pRbLF0nwRL4Q7kNvwGX09_Q&_nc_oc=Adlr9KGNxXW39bDM4Gs-xSVoBDm4GeZO2pToRkAcBXz8dppzZQJMRcnmgoNLbMfNRAc&_nc_zt=23&_nc_ht=scontent.fdoh12-1.fna&_nc_gid=zv5T5zFlGxXJigFkZhxBVg&_nc_ss=8&oh=00_AfyUFUXs4hwBhxwMa_k5z1QjThgv6xTPYy0EW7cUuWv9ZQ&oe=69B8487D,"2026-03-12 08:13:32"
1375714294600270,https://facebook.com/1375714294600270,"Border Bulletin",100064851366113,"Israel US Vs Iran War Updates . . #movie #𝐏𝐚𝐭𝐡𝐢𝐯𝐚𝐫𝐚 𝐓𝐨𝐮𝐫 𝐏𝐚𝐜𝐤𝐚𝐠𝐞 𝟒𝐍/𝟓𝐃 8597066233 @17000𝐩𝐞𝐫 𝐏𝐞𝐫𝐬𝐨𝐧 𝐁𝐲 𝐉𝐞𝐞𝐩 @12000 𝐩𝐞𝐫 𝐩𝐞𝐫𝐬𝐨𝐧 𝐛𝐲 𝐁𝐮𝐬 𝐃𝐚𝐲 𝟏: 𝐊𝐚𝐭𝐡𝐦𝐚𝐧𝐝𝐮 𝐭𝐨 𝐁𝐢𝐫𝐭𝐚𝐦𝐨𝐝𝐡 * Depart early in the morning from your location via Sindhuli BP Highway. * Have lunch on the way. * Explore the Terai road. * Stay at Birtamodh. * Have dinner at the hotel. 𝐃𝐚𝐲 𝟐: 𝐁𝐢𝐫𝐭𝐚𝐦𝐨𝐝𝐡 𝐭𝐨 𝐓𝐚𝐩𝐥𝐞𝐣𝐮𝐧𝐠 * Have an early morning #hamstercombatcombo #hamstercombatairdrop #hamstercombatcombo #hamstercombatairdrop #hamstercombatdailycombo #hamstercombatdailycipher #hamstercombatdailycombo #hamstercombatdailycipher #hamstercombatcombo #hamstercombatair6drop #hamstercombatcombo #hamstercombatairdrop #hamstercombatdailycombo #hamstercombatdailycipher #hamstercombatdailycombo #hamstercombatdailycipher #hamstercombatcombo #hamstercombatairdrop #hamstercombatcombo #hamstercombatairdrop #hamstercombatdailycombo #hamstercombatdailycipher #hamstercombatcombo #hamstercombatairdrop #hamstercombatdailycombo #hamstercombatdailycipher #hamstercombatdailycombo #hamstercombatdailycipher #hamstercombatcombo #hamstercombatairdrop #hamstercombatcombo #hamstercombatairdrop #hamstercombatdailycombo #hamstercombatdailycipher #hamstercombatcombo #hamstercombatairdrop #hamstercombatdailycombo #hamstercombatdailycipher #hamstercombatcombo #hamstercombatairdrop #hamstercombatdailycombo #hamstercombatdailycipher #hamstercombatcombo #hamstercombatairdrop #hamstercombatdailycombo #hamstercombatdailycipher #hamstercombatcombo #hamstercombatairdrop #hamstercombatdailycombo #hamstercombatdailycipher #hamstercombatdailycombo #hamstercombatdailycipher #hamstercombatcombo #hamstercombatairdrop #hamstercombatdailycombo #hamstercombatdailycipher #hamstercombatcombo #hamstercombatairdrop #hamstercombatdailycombo #hamstercombatdailycipher #hamstercombatcombo #hamstercombatairdrop #hamstercombatdailycombo #hamstercombatdailycipher #hamstercombatcombo #hamstercombatairdrop #hamstercombatcomb",78,1,0,0,0,0,0,1,2,https://scontent.fdoh12-1.fna.fbcdn.net/v/t15.5256-10/649551439_792680873893793_2343677945328618799_n.jpg?stp=dst-jpg_s960x960_tt6&_nc_cat=100&ccb=1-7&_nc_sid=50ce42&_nc_ohc=PUCA-3EtSVsQ7kNvwErpYR9&_nc_oc=Adn91Tm8C4mdzmoNoGakNwU6_3LpHHTdTPY_i32hwB0GCKQDidYxvyXiN7iyunxclzk&_nc_zt=23&_nc_ht=scontent.fdoh12-1.fna&_nc_gid=_oyHxC_JC6PMPX0mhIa2qg&_nc_ss=8&oh=00_AfwIvqycmQo_gvV4ZWhRpY-sMmfr11kO9ukCENOOKLmhTw&oe=69B863AF,"2026-03-12 08:40:53"
1318387546770964,https://facebook.com/1318387546770964,TechFacts,100057991932311,"₹7000 ఒక్క సిలిండర్ 😭 .  🔥 LPG Cylinder Price Hike ALERT! 🔥 Due to the ongoing Iran war, LPG prices have skyrocketed to ₹7000 per cylinder in Telugu states! 💸 But wait… there's a game-changer! 🔥👩‍🍳 Induction cooktops to the rescue! 😱 You won’t believe how much you can save. Time to cook smarter, not harder! 💡 #InflationWho #SaveOnGas #TechSaves #CookingHacks #LPGPriceRise  LPGPriceHike InductionCooktop TeluguStates CookingSmart PriceRiseAlert",61,0,0,0,0,0,0,17,1,https://scontent.fdoh12-1.fna.fbcdn.net/v/t51.71878-10/649964740_1248780943426052_4246059929630545357_n.jpg?stp=dst-jpg_s960x960_tt6&_nc_cat=106&ccb=1-7&_nc_sid=50ce42&_nc_ohc=A2w0V54ajsMQ7kNvwG0uTX7&_nc_oc=Adlt48ZjWbsbrX6tYmOM0jAv3FkQCObYriyynJoXlLhSf9wkN0JPm-ZxKTGijC7FR7Y&_nc_zt=23&_nc_ht=scontent.fdoh12-1.fna&_nc_gid=_oyHxC_JC6PMPX0mhIa2qg&_nc_ss=8&oh=00_AfzToeSek6av9iKJzXLDIhXqaPn9-FfetmUP1BoNw3YXgg&oe=69B869AF,"2026-03-12 09:23:25"
1447513387421259,https://facebook.com/1447513387421259,NEWSMAX,100064878334770,"Iran warned Wednesday it could wage a long war with the U.S. and Israel that would ""destroy"" the world economy, as it effectively closed off transit through the Strait of Hormuz. https://bit.ly/4rBMbry",2131,15,1631,31,16,61,2,1199,87,https://scontent.fdoh12-1.fna.fbcdn.net/v/t39.30808-6/649787761_1447513330754598_6231931321963357228_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=13d280&_nc_ohc=-wSco_bQC-QQ7kNvwEns4PA&_nc_oc=AdliS0IGAnRschcyDNxvkDi9QDSPbEZuMcTqvcqLuIPId74gkAXtCb10HjJyEySEAv4&_nc_zt=23&_nc_ht=scontent.fdoh12-1.fna&_nc_gid=_oyHxC_JC6PMPX0mhIa2qg&_nc_ss=8&oh=00_AfywNNgD2wFUHMrlAzhIPyYyUi6UY3cP0u7mlMsMtxICuA&oe=69B87DFF,"2026-03-12 00:00:02"
1530398781778791,https://facebook.com/1530398781778791,"Citizen TV Kenya",100044260518058,"How the US-Israel-Iran war might reshape Kenya's economy",380,2,5,0,1,0,1,83,1,https://external.fdoh6-1.fna.fbcdn.net/emg1/v/t13/3964134536160700919?url=https%3A%2F%2Fassets.citizen.digital%2F166011%2Fconversions%2FAFP__20260305__99ZD7VD__v1__HighRes__UsIranEconomyOilMarkets-og_image.webp&fb_obo=1&utld=citizen.digital&stp=c0.5000x0.5000f_dst-jpg_flffffff_p945x493_q75_tt6&_nc_gid=_oyHxC_JC6PMPX0mhIa2qg&_nc_oc=AdkOkJfRmQnC_cd40wwOrrrizji4COUniSYStLeOl8fkY6iKh58ux-koAIIhT8OSRl0&ccb=13-1&oh=06_Q3-9AeunwCFYap50LuvB2ElnDgivowEk92WPchiyROykbSsh&oe=69B4618B&_nc_sid=f9da5c,"2026-03-12 06:01:29"
1584675829686829,https://facebook.com/1584675829686829,"Channels Television",100044332811138,"Trump has given repeated mixed messages about the timing and aims of the war that began on February 28 but has increasingly hinted at ending it soon.  ",228,2,45,0,0,0,0,99,13,https://external.fdoh6-1.fna.fbcdn.net/emg1/v/t13/15726685483857509972?url=https%3A%2F%2Fwww.channelstv.com%2Fwp-content%2Fuploads%2F2026%2F03%2FTrump-1.jpg&fb_obo=1&utld=channelstv.com&stp=c0.5000x0.5000f_dst-jpg_flffffff_p650x339_q75_tt6&_nc_gid=_oyHxC_JC6PMPX0mhIa2qg&_nc_oc=AdnRwX4WGtzRfusUsCBELvWI1GnUz47a0lgt_jrBtlRfp5MzDcy6IFGsm2461tk9M1U&ccb=13-1&oh=06_Q3-9Aco87uWwVwFTFmHfYJbeak-ySYpYNh7LrsS9zx6Yn0lY&oe=69B469FF&_nc_sid=f9da5c,"2026-03-12 05:03:03"
1318531593462634,https://facebook.com/1318531593462634,"The New York Times",100059174186752,"The Pentagon has enacted strict limits that bar access to photographers from news organizations from briefings on Iran war, the latest move by the Defense Department under Secretary Pete Hegseth to restrict press access.",831,2,343,13,13,351,0,362,89,https://external.fdoh6-1.fna.fbcdn.net/emg1/v/t13/12750139856106493797?url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2026%2F03%2F11%2Fmultimedia%2F11biz-pentagon-photographers-kvcw%2F11biz-pentagon-photographers-kvcw-facebookJumbo.jpg&fb_obo=1&utld=nyt.com&stp=c0.5000x0.5000f_dst-jpg_flffffff_p1000x522_q75_tt6&_nc_gid=_oyHxC_JC6PMPX0mhIa2qg&_nc_oc=AdmiRkGwE4DJsWyX4mM33wipIOQ3PAnxXOTUJjv4Iut7ewqcQBAFqcicnu__M4m1kc0&ccb=13-1&oh=06_Q3-9AfeaQac9wyvbxawE26L7z8b5nkGJ5uH9ZJvON34dGZP0&oe=69B480E5&_nc_sid=f9da5c,"2026-03-12 02:05:39"
122117724495140881,https://facebook.com/122117724495140881,"RazaGraphy Army24",61584226436819,"Iran war update 🚨🚀🇮🇷  #BreakingNews #iran #Israel #Trump #NewsUpdate #news",112,0,1,0,0,0,0,0,4,https://scontent.fdoh12-1.fna.fbcdn.net/v/t15.5256-10/649937977_1347311347440339_5543901788263646978_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=50ce42&_nc_ohc=-ukcBwblZZ4Q7kNvwFohE0S&_nc_oc=Adk6PXRG1TEhll07Cp31loKHWDf-rYX1A7okRDhvi7YDumgsqNylVGqbBQ9IDZhki0g&_nc_zt=23&_nc_ht=scontent.fdoh12-1.fna&_nc_gid=_oyHxC_JC6PMPX0mhIa2qg&_nc_ss=8&oh=00_AfwvdpSaaA9PwZTTDk6DsmwLJFbDAP6EQ2F14lrjk8XhYw&oe=69B85AA5,"2026-03-12 09:25:06"
1373119254843385,https://facebook.com/1373119254843385,"DW News",100064359716848,"EU Commission President Ursula von der Leyen warns the Iran war is already costing Europe billions in higher energy imports — calling any return to Russian fossil fuels a “strategic blunder.” #dwnews",438,3,166,6,1,13,5,171,57,https://scontent.fdoh12-1.fna.fbcdn.net/v/t15.5256-10/649839797_26040065352270787_1216909909297439762_n.jpg?stp=dst-jpg_s960x960_tt6&_nc_cat=108&ccb=1-7&_nc_sid=be8305&_nc_ohc=qLe7KWMyR4UQ7kNvwEX_Akh&_nc_oc=AdkBMuN3LeW4km6CZFfAipffO2iRY6eBVh4Nk0QJNj-kcBesnTUr2eMGrsArfOYKOOw&_nc_zt=23&_nc_ht=scontent.fdoh12-1.fna&_nc_gid=_oyHxC_JC6PMPX0mhIa2qg&_nc_ss=8&oh=00_Afy9R6FLpFm2vk49FPwXqIGkccn_WRmh4DjacMGBKuZ5iw&oe=69B84CFD,"2026-03-12 05:02:42"
1463417665147192,https://facebook.com/1463417665147192,"Hitesh Kumar",100044369171812,"Gas finished in india | Iran war for India #LPGGasCylinder #IranWar",882,2,198,1,0,0,0,66,88,https://scontent.fdoh12-1.fna.fbcdn.net/v/t15.5256-10/651238233_1687295799302960_8789470876529563701_n.jpg?stp=dst-jpg_s960x960_tt6&_nc_cat=110&ccb=1-7&_nc_sid=50ce42&_nc_ohc=1gCSiApfaw8Q7kNvwHkGZh-&_nc_oc=Admigs_Djl2eE0U5ioVjiq6DOEoWEOPLSAb_bw03PF8YOdRBfPhYc2pXMdi9D2-MsyY&_nc_zt=23&_nc_ht=scontent.fdoh12-1.fna&_nc_gid=Efa8QXDWvalQq-1akfj7Zw&_nc_ss=8&oh=00_Afw7zN_l2d4rS3TuZMTXawaUM-QlCGEWsaZncStsZHIC9w&oe=69B84F61,"2026-03-12 07:20:27"
1262485166073084,https://facebook.com/1262485166073084,MeidasTouch,100069348363865,"Trump gives CATASTROPHIC SPEECH on IRAN WAR…in KENTUCKY?!!!  Follow for more!",4129,27,71,94,42,704,8,935,501,https://scontent.fdoh12-1.fna.fbcdn.net/v/t15.5256-10/649375006_2156602975101367_7047411433289054091_n.jpg?stp=dst-jpg_s960x960_tt6&_nc_cat=100&ccb=1-7&_nc_sid=be8305&_nc_ohc=s32YcwH0bHsQ7kNvwG9Ccdy&_nc_oc=AdmtGjny-DfqSXr2iZBvIvVAR_a3qM0ulTUZ2QoMR178ZqyFSK-cL-gDDCdbSbqMaXE&_nc_zt=23&_nc_ht=scontent.fdoh12-1.fna&_nc_gid=Efa8QXDWvalQq-1akfj7Zw&_nc_ss=8&oh=00_Afx7kZASJs3_ILCWdjrIuWxSZbPFjRVHAtu4TrJmxeyf0Q&oe=69B84A09,"2026-03-12 00:07:42"
928952972841972,https://facebook.com/928952972841972,"WLKY News",100071818325443,"The Pentagon told Congress in a closed-door meeting that the Iran War has cost the U.S. $11.3 billion so far, according to sources. Here's the latest. http://www.wlky.com/article/iran-war-cost-11-billion/70717212",120,0,6,4,8,55,0,190,24,https://scontent.fdoh12-1.fna.fbcdn.net/v/t39.30808-6/649531280_928952942841975_7221753223716217539_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=13d280&_nc_ohc=JMre6tRL3VsQ7kNvwHGSH9I&_nc_oc=AdnsB0yq4qkXED_F2f9znKSCj_uZQPzP_0MRY-H2_jhQO8wd1CO1tA_TGACgY2aDZnY&_nc_zt=23&_nc_ht=scontent.fdoh12-1.fna&_nc_gid=Efa8QXDWvalQq-1akfj7Zw&_nc_ss=8&oh=00_Afxx1Y7UR6HsG-qvxLDkKVVp4IFW2pzcrg-wou-YMNyTmQ&oe=69B87A62,"2026-03-12 01:31:21"
1257064296550258,https://facebook.com/1257064296550258,"Mirror Now",100067400993195,"President of Iran Masoud Pezeshkian said that the war can end only if Iran’s rights are recognised, reparations are paid and firm international guarantees are provided to prevent future aggression.  #USIranWar #IsraelIranWar #MirrorNow",375,17,98,1,0,3,1,130,25,https://scontent.fdoh12-1.fna.fbcdn.net/v/t39.30808-6/650262541_1257054379884583_1654160435228563332_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=13d280&_nc_ohc=IzKdcNW0gTIQ7kNvwFcg7OD&_nc_oc=Adm8ntX6ZeGMl89KrBIgL6P_59kQP0bUkcvpL3HY5rvx4cvLwdQ1-2_KJtVzNz2VKeg&_nc_zt=23&_nc_ht=scontent.fdoh12-1.fna&_nc_gid=Efa8QXDWvalQq-1akfj7Zw&_nc_ss=8&oh=00_Afz1gWkZcMXO55tjkOtTs_MxAT8pOvSc1MbI9HtHOPubiw&oe=69B84AFE,"2026-03-12 05:45:02"
1447536694085595,https://facebook.com/1447536694085595,NEWSMAX,100064878334770,"Conflict with Iran was effectively unavoidable, as recent U.S. strikes were necessary to prevent a growing missile threat, former NATO Supreme Allied Commander and retired four-star U.S. Army Gen. Wesley Clark said Tuesday.",454,7,42,4,2,3,4,117,33,https://external.fdoh6-1.fna.fbcdn.net/emg1/v/t13/12912996971711717346?url=https%3A%2F%2Fwww.newsmax.com%2FCMSPages%2FGetFile.aspx%3Fguid%3De2416de1-4500-4fbb-87e4-decc2e9d0775%26SiteName%3DNewsmax&fb_obo=1&utld=newsmax.com&stp=c0.5000x0.5000f_dst-jpg_flffffff_p600x313_q75_tt6&_nc_gid=Efa8QXDWvalQq-1akfj7Zw&_nc_oc=AdkZY3XJrpN46RHCUA1VuJ5bWe8t1G93u1LSUA9UUY9Vh8pr6ektWFXYu9GunftrDho&ccb=13-1&oh=06_Q3-9AXiMjjglhPTlYHBc_BHrURd3BFl3MM6-nno3iW9Bs8th&oe=69B4885B&_nc_sid=f9da5c,"2026-03-12 00:30:01"
1318526090129851,https://facebook.com/1318526090129851,"The New York Times",100059174186752,"Just before the war began, the FBI told California officials that Iran might respond with drone attacks on the state. No specific, imminent threats have been identified but local officials said they remained alert to the possibility following the warning.",484,6,83,19,6,8,9,292,53,https://external.fdoh6-1.fna.fbcdn.net/emg1/v/t13/10500202659009293772?url=https%3A%2F%2Fstatic01.nyt.com%2Fimages%2F2026%2F03%2F11%2Fus%2F11israel-iran-california-drone-threat%2F11israel-iran-california-drone-threat-facebookJumbo.jpg&fb_obo=1&utld=nyt.com&stp=c0.5000x0.5000f_dst-jpg_flffffff_p1000x522_q75_tt6&_nc_gid=Efa8QXDWvalQq-1akfj7Zw&_nc_oc=AdlIAxINMm_hiPVGA3sXn-GWeidZjMK5q8_dvXPIdUo9ONq8l6RINAGLhtzK-PD-PYs&ccb=13-1&oh=06_Q3-9AflPRdVP1XZWQIDXFzqvyQ2wbuw7jdx5jDCbM8psdmZf&oe=69B471FF&_nc_sid=f9da5c,"2026-03-12 01:55:05"
1397268929106375,https://facebook.com/1397268929106375,"Rudaw English",100064698428455,"A drone was reportedly intercepted over Sulaimani early Thursday, eyewitnesses told Rudaw, as attacks by Tehran-aligned armed groups on alleged targets in the Kurdistan Region continued on the 13th day of the Iran war.",99,1,1,0,1,0,2,18,0,https://scontent.fdoh12-1.fna.fbcdn.net/v/t15.5256-10/649823736_1579324463135378_1115523085191679894_n.jpg?stp=dst-jpg_s960x960_tt6&_nc_cat=106&ccb=1-7&_nc_sid=be8305&_nc_ohc=zWBXStj3OtUQ7kNvwHoaadF&_nc_oc=AdmTcbNT19q_VSQaaQnsoL7kjkpIluXtim7DBWCHYRRX7ZV6yOIyB31pBjnFb0-RDi8&_nc_zt=23&_nc_ht=scontent.fdoh12-1.fna&_nc_gid=Efa8QXDWvalQq-1akfj7Zw&_nc_ss=8&oh=00_AfxPrdVr3ok38H6ouSKj-_IWGWDHXCC2qNfqqYI4m1bvCA&oe=69B87920,"2026-03-12 05:36:29"
